=== CUT-OFF CSV FILES (data ends before expiry day) ===
Total: 4,740
These CSVs have data, but the last bar is days before the actual expiry date.
The vendor needs to provide additional rows from <last_data_date> to <expiry>.

Format: SYMBOL  STRIKE  OPT  EXPIRY  LAST_DATA  DAYS_MISSING  ROWS  FILEPATH
NIFTY   14250  CE   2021-06-24    2021-06-22      2d       2  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-06-24/NIFTY_14250_CE_24_JUN_21.csv
NIFTY   14350  CE   2021-06-24    2021-06-18      6d       2  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-06-24/NIFTY_14350_CE_24_JUN_21.csv
NIFTY   16350  PE   2021-06-24    2021-06-23      1d      17  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-06-24/NIFTY_16350_PE_24_JUN_21.csv
NIFTY   16650  PE   2021-06-24    2021-06-22      2d       4  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-06-24/NIFTY_16650_PE_24_JUN_21.csv
NIFTY   16800  PE   2021-06-24    2021-06-23      1d       5  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-06-24/NIFTY_16800_PE_24_JUN_21.csv
NIFTY   17050  PE   2021-06-24    2021-06-23      1d       6  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-06-24/NIFTY_17050_PE_24_JUN_21.csv
NIFTY   17100  PE   2021-06-24    2021-06-23      1d       2  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-06-24/NIFTY_17100_PE_24_JUN_21.csv
NIFTY   17200  PE   2021-06-24    2021-06-18      6d       4  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-06-24/NIFTY_17200_PE_24_JUN_21.csv
NIFTY   17250  PE   2021-06-24    2021-06-18      6d       2  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-06-24/NIFTY_17250_PE_24_JUN_21.csv
NIFTY   12900  CE   2021-07-01    2021-06-29      2d       4  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-07-01/NIFTY_12900_CE_01_JUL_21.csv
NIFTY   13000  CE   2021-07-01    2021-06-29      2d       5  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-07-01/NIFTY_13000_CE_01_JUL_21.csv
NIFTY   13700  CE   2021-07-01    2021-06-30      1d       2  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-07-01/NIFTY_13700_CE_01_JUL_21.csv
NIFTY   16600  PE   2021-07-01    2021-06-28      3d       5  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-07-01/NIFTY_16600_PE_01_JUL_21.csv
NIFTY   16650  PE   2021-07-01    2021-06-29      2d       6  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-07-01/NIFTY_16650_PE_01_JUL_21.csv
NIFTY   16700  PE   2021-07-01    2021-06-29      2d      17  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-07-01/NIFTY_16700_PE_01_JUL_21.csv
NIFTY   16950  PE   2021-07-01    2021-06-29      2d       4  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-07-01/NIFTY_16950_PE_01_JUL_21.csv
NIFTY   17100  PE   2021-07-01    2021-06-29      2d       2  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-07-01/NIFTY_17100_PE_01_JUL_21.csv
NIFTY   17150  PE   2021-07-01    2021-06-28      3d       2  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-07-01/NIFTY_17150_PE_01_JUL_21.csv
NIFTY   13200  CE   2021-07-08    2021-07-05      3d       4  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-07-08/NIFTY_13200_CE_08_JUL_21.csv
NIFTY   13500  CE   2021-07-08    2021-07-05      3d       2  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-07-08/NIFTY_13500_CE_08_JUL_21.csv
NIFTY   14100  CE   2021-07-08    2021-07-06      2d       3  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-07-08/NIFTY_14100_CE_08_JUL_21.csv
NIFTY   14300  CE   2021-07-08    2021-07-06      2d       2  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-07-08/NIFTY_14300_CE_08_JUL_21.csv
NIFTY   14550  CE   2021-07-08    2021-07-06      2d       2  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-07-08/NIFTY_14550_CE_08_JUL_21.csv
NIFTY   14650  CE   2021-07-08    2021-07-02      6d       2  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-07-08/NIFTY_14650_CE_08_JUL_21.csv
NIFTY   14900  CE   2021-07-08    2021-07-07      1d      26  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-07-08/NIFTY_14900_CE_08_JUL_21.csv
NIFTY   16450  PE   2021-07-08    2021-07-07      1d      10  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-07-08/NIFTY_16450_PE_08_JUL_21.csv
NIFTY   16550  PE   2021-07-08    2021-07-07      1d       5  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-07-08/NIFTY_16550_PE_08_JUL_21.csv
NIFTY   16600  PE   2021-07-08    2021-07-07      1d      17  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-07-08/NIFTY_16600_PE_08_JUL_21.csv
NIFTY   16650  PE   2021-07-08    2021-07-06      2d       4  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-07-08/NIFTY_16650_PE_08_JUL_21.csv
NIFTY   16700  PE   2021-07-08    2021-07-06      2d      11  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-07-08/NIFTY_16700_PE_08_JUL_21.csv
NIFTY   16850  PE   2021-07-08    2021-07-07      1d       4  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-07-08/NIFTY_16850_PE_08_JUL_21.csv
NIFTY   16900  PE   2021-07-08    2021-07-07      1d       4  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-07-08/NIFTY_16900_PE_08_JUL_21.csv
NIFTY   17100  PE   2021-07-08    2021-07-07      1d       4  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-07-08/NIFTY_17100_PE_08_JUL_21.csv
NIFTY   17350  PE   2021-07-08    2021-07-02      6d       2  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-07-08/NIFTY_17350_PE_08_JUL_21.csv
NIFTY   13200  CE   2021-07-15    2021-07-09      6d       2  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-07-15/NIFTY_13200_CE_15_JUL_21.csv
NIFTY   14400  CE   2021-07-15    2021-07-12      3d       4  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-07-15/NIFTY_14400_CE_15_JUL_21.csv
NIFTY   14550  CE   2021-07-15    2021-07-14      1d       8  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-07-15/NIFTY_14550_CE_15_JUL_21.csv
NIFTY   14750  CE   2021-07-15    2021-07-12      3d       3  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-07-15/NIFTY_14750_CE_15_JUL_21.csv
NIFTY   14850  CE   2021-07-15    2021-07-12      3d       4  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-07-15/NIFTY_14850_CE_15_JUL_21.csv
NIFTY   16450  PE   2021-07-15    2021-07-14      1d      13  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-07-15/NIFTY_16450_PE_15_JUL_21.csv
NIFTY   16550  PE   2021-07-15    2021-07-13      2d       9  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-07-15/NIFTY_16550_PE_15_JUL_21.csv
NIFTY   16600  PE   2021-07-15    2021-07-14      1d      11  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-07-15/NIFTY_16600_PE_15_JUL_21.csv
NIFTY   16650  PE   2021-07-15    2021-07-13      2d       6  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-07-15/NIFTY_16650_PE_15_JUL_21.csv
NIFTY   16700  PE   2021-07-15    2021-07-14      1d       8  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-07-15/NIFTY_16700_PE_15_JUL_21.csv
NIFTY   16800  PE   2021-07-15    2021-07-12      3d       7  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-07-15/NIFTY_16800_PE_15_JUL_21.csv
NIFTY   17200  PE   2021-07-15    2021-07-12      3d       4  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-07-15/NIFTY_17200_PE_15_JUL_21.csv
NIFTY   17300  PE   2021-07-15    2021-07-12      3d      11  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-07-15/NIFTY_17300_PE_15_JUL_21.csv
NIFTY   17350  PE   2021-07-15    2021-07-12      3d       6  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-07-15/NIFTY_17350_PE_15_JUL_21.csv
NIFTY   13950  PE   2021-07-22    2021-07-20      2d      20  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-07-22/NIFTY_13950_PE_22_JUL_21.csv
NIFTY   14300  CE   2021-07-22    2021-07-19      3d       2  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-07-22/NIFTY_14300_CE_22_JUL_21.csv
NIFTY   14550  CE   2021-07-22    2021-07-20      2d       2  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-07-22/NIFTY_14550_CE_22_JUL_21.csv
NIFTY   14750  CE   2021-07-22    2021-07-16      6d       2  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-07-22/NIFTY_14750_CE_22_JUL_21.csv
NIFTY   14950  CE   2021-07-22    2021-07-20      2d       5  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-07-22/NIFTY_14950_CE_22_JUL_21.csv
NIFTY   16550  PE   2021-07-22    2021-07-19      3d       4  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-07-22/NIFTY_16550_PE_22_JUL_21.csv
NIFTY   16650  PE   2021-07-22    2021-07-19      3d       4  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-07-22/NIFTY_16650_PE_22_JUL_21.csv
NIFTY   16750  PE   2021-07-22    2021-07-20      2d       2  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-07-22/NIFTY_16750_PE_22_JUL_21.csv
NIFTY   16850  PE   2021-07-22    2021-07-16      6d       3  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-07-22/NIFTY_16850_PE_22_JUL_21.csv
NIFTY   16900  PE   2021-07-22    2021-07-20      2d       4  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-07-22/NIFTY_16900_PE_22_JUL_21.csv
NIFTY   16950  PE   2021-07-22    2021-07-16      6d       2  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-07-22/NIFTY_16950_PE_22_JUL_21.csv
NIFTY   17050  PE   2021-07-22    2021-07-19      3d       2  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-07-22/NIFTY_17050_PE_22_JUL_21.csv
NIFTY   17100  PE   2021-07-22    2021-07-16      6d       2  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-07-22/NIFTY_17100_PE_22_JUL_21.csv
NIFTY   17200  PE   2021-07-22    2021-07-16      6d       2  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-07-22/NIFTY_17200_PE_22_JUL_21.csv
NIFTY   17350  PE   2021-07-22    2021-07-20      2d      10  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-07-22/NIFTY_17350_PE_22_JUL_21.csv
NIFTY   17400  PE   2021-07-22    2021-07-20      2d       4  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-07-22/NIFTY_17400_PE_22_JUL_21.csv
NIFTY   14150  CE   2021-07-29    2021-07-26      3d       2  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-07-29/NIFTY_14150_CE_29_JUL_21.csv
NIFTY   14250  CE   2021-07-29    2021-07-26      3d       2  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-07-29/NIFTY_14250_CE_29_JUL_21.csv
NIFTY   14350  CE   2021-07-29    2021-07-23      6d       2  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-07-29/NIFTY_14350_CE_29_JUL_21.csv
NIFTY   14450  CE   2021-07-29    2021-07-27      2d       5  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-07-29/NIFTY_14450_CE_29_JUL_21.csv
NIFTY   16450  PE   2021-07-29    2021-07-28      1d      39  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-07-29/NIFTY_16450_PE_29_JUL_21.csv
NIFTY   16650  PE   2021-07-29    2021-07-27      2d       1  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-07-29/NIFTY_16650_PE_29_JUL_21.csv
NIFTY   16750  PE   2021-07-29    2021-07-26      3d       4  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-07-29/NIFTY_16750_PE_29_JUL_21.csv
NIFTY   16950  PE   2021-07-29    2021-07-27      2d       3  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-07-29/NIFTY_16950_PE_29_JUL_21.csv
NIFTY   17050  PE   2021-07-29    2021-07-27      2d       3  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-07-29/NIFTY_17050_PE_29_JUL_21.csv
NIFTY   17150  PE   2021-07-29    2021-07-28      1d       4  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-07-29/NIFTY_17150_PE_29_JUL_21.csv
NIFTY   17250  PE   2021-07-29    2021-07-28      1d       4  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-07-29/NIFTY_17250_PE_29_JUL_21.csv
NIFTY   14150  CE   2021-08-05    2021-07-30      6d       5  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-08-05/NIFTY_14150_CE_05_AUG_21.csv
NIFTY   14400  CE   2021-08-05    2021-07-30      6d       2  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-08-05/NIFTY_14400_CE_05_AUG_21.csv
NIFTY   14450  CE   2021-08-05    2021-07-30      6d       2  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-08-05/NIFTY_14450_CE_05_AUG_21.csv
NIFTY   14550  CE   2021-08-05    2021-07-30      6d       2  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-08-05/NIFTY_14550_CE_05_AUG_21.csv
NIFTY   14650  CE   2021-08-05    2021-08-03      2d       7  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-08-05/NIFTY_14650_CE_05_AUG_21.csv
NIFTY   14950  CE   2021-08-05    2021-08-03      2d       8  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-08-05/NIFTY_14950_CE_05_AUG_21.csv
NIFTY   17300  PE   2021-08-05    2021-08-04      1d       9  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-08-05/NIFTY_17300_PE_05_AUG_21.csv
NIFTY   17350  PE   2021-08-05    2021-08-04      1d       6  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-08-05/NIFTY_17350_PE_05_AUG_21.csv
NIFTY   14150  CE   2021-08-12    2021-08-10      2d       4  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-08-12/NIFTY_14150_CE_12_AUG_21.csv
NIFTY   14200  CE   2021-08-12    2021-08-11      1d       2  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-08-12/NIFTY_14200_CE_12_AUG_21.csv
NIFTY   14250  CE   2021-08-12    2021-08-06      6d       6  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-08-12/NIFTY_14250_CE_12_AUG_21.csv
NIFTY   14600  CE   2021-08-12    2021-08-11      1d       4  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-08-12/NIFTY_14600_CE_12_AUG_21.csv
NIFTY   14700  CE   2021-08-12    2021-08-06      6d       2  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-08-12/NIFTY_14700_CE_12_AUG_21.csv
NIFTY   14900  CE   2021-08-12    2021-08-09      3d       4  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-08-12/NIFTY_14900_CE_12_AUG_21.csv
NIFTY   14950  CE   2021-08-12    2021-08-11      1d       2  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-08-12/NIFTY_14950_CE_12_AUG_21.csv
NIFTY   15050  CE   2021-08-12    2021-08-09      3d       6  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-08-12/NIFTY_15050_CE_12_AUG_21.csv
NIFTY   15150  CE   2021-08-12    2021-08-11      1d      15  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-08-12/NIFTY_15150_CE_12_AUG_21.csv
NIFTY   17050  PE   2021-08-12    2021-08-10      2d       4  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-08-12/NIFTY_17050_PE_12_AUG_21.csv
NIFTY   17150  PE   2021-08-12    2021-08-11      1d       6  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-08-12/NIFTY_17150_PE_12_AUG_21.csv
NIFTY   17200  PE   2021-08-12    2021-08-09      3d       4  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-08-12/NIFTY_17200_PE_12_AUG_21.csv
NIFTY   17250  PE   2021-08-12    2021-08-09      3d       4  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-08-12/NIFTY_17250_PE_12_AUG_21.csv
NIFTY   17350  PE   2021-08-12    2021-08-09      3d       3  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-08-12/NIFTY_17350_PE_12_AUG_21.csv
NIFTY   17400  PE   2021-08-12    2021-08-11      1d       9  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-08-12/NIFTY_17400_PE_12_AUG_21.csv
NIFTY   17450  PE   2021-08-12    2021-08-11      1d       6  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-08-12/NIFTY_17450_PE_12_AUG_21.csv
NIFTY   17550  PE   2021-08-12    2021-08-11      1d       6  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-08-12/NIFTY_17550_PE_12_AUG_21.csv
NIFTY   17600  PE   2021-08-12    2021-08-06      6d       2  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-08-12/NIFTY_17600_PE_12_AUG_21.csv
NIFTY   17750  PE   2021-08-12    2021-08-09      3d       2  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-08-12/NIFTY_17750_PE_12_AUG_21.csv
NIFTY   17800  PE   2021-08-12    2021-08-11      1d       4  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-08-12/NIFTY_17800_PE_12_AUG_21.csv
NIFTY   14200  CE   2021-08-18    2021-08-17      1d       2  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-08-18/NIFTY_14200_CE_18_AUG_21.csv
NIFTY   14300  CE   2021-08-18    2021-08-13      5d       1  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-08-18/NIFTY_14300_CE_18_AUG_21.csv
NIFTY   14400  CE   2021-08-18    2021-08-16      2d       2  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-08-18/NIFTY_14400_CE_18_AUG_21.csv
NIFTY   14550  CE   2021-08-18    2021-08-17      1d       6  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-08-18/NIFTY_14550_CE_18_AUG_21.csv
NIFTY   14800  CE   2021-08-18    2021-08-16      2d       2  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-08-18/NIFTY_14800_CE_18_AUG_21.csv
NIFTY   15100  CE   2021-08-18    2021-08-13      5d       2  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-08-18/NIFTY_15100_CE_18_AUG_21.csv
NIFTY   15250  CE   2021-08-18    2021-08-17      1d       4  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-08-18/NIFTY_15250_CE_18_AUG_21.csv
NIFTY   15450  CE   2021-08-18    2021-08-16      2d       4  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-08-18/NIFTY_15450_CE_18_AUG_21.csv
NIFTY   17150  PE   2021-08-18    2021-08-17      1d       2  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-08-18/NIFTY_17150_PE_18_AUG_21.csv
NIFTY   17600  PE   2021-08-18    2021-08-17      1d       3  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-08-18/NIFTY_17600_PE_18_AUG_21.csv
NIFTY   17750  PE   2021-08-18    2021-08-16      2d       2  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-08-18/NIFTY_17750_PE_18_AUG_21.csv
NIFTY   14350  CE   2021-08-26    2021-08-24      2d       9  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-08-26/NIFTY_14350_CE_26_AUG_21.csv
NIFTY   14550  CE   2021-08-26    2021-08-24      2d       2  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-08-26/NIFTY_14550_CE_26_AUG_21.csv
NIFTY   14650  CE   2021-08-26    2021-08-23      3d       1  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-08-26/NIFTY_14650_CE_26_AUG_21.csv
NIFTY   17450  PE   2021-08-26    2021-08-25      1d       6  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-08-26/NIFTY_17450_PE_26_AUG_21.csv
NIFTY   17600  PE   2021-08-26    2021-08-23      3d       3  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-08-26/NIFTY_17600_PE_26_AUG_21.csv
NIFTY   14400  CE   2021-09-02    2021-08-27      6d       2  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-09-02/NIFTY_14400_CE_02_SEP_21.csv
NIFTY   14750  CE   2021-09-02    2021-08-27      6d       9  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-09-02/NIFTY_14750_CE_02_SEP_21.csv
NIFTY   14800  CE   2021-09-02    2021-08-27      6d       2  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-09-02/NIFTY_14800_CE_02_SEP_21.csv
NIFTY   14850  CE   2021-09-02    2021-09-01      1d       2  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-09-02/NIFTY_14850_CE_02_SEP_21.csv
NIFTY   14900  CE   2021-09-02    2021-08-31      2d       2  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-09-02/NIFTY_14900_CE_02_SEP_21.csv
NIFTY   15350  CE   2021-09-02    2021-08-30      3d       2  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-09-02/NIFTY_15350_CE_02_SEP_21.csv
NIFTY   15650  CE   2021-09-02    2021-08-27      6d       1  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-09-02/NIFTY_15650_CE_02_SEP_21.csv
NIFTY   17850  PE   2021-09-02    2021-09-01      1d       7  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-09-02/NIFTY_17850_PE_02_SEP_21.csv
NIFTY   14150  CE   2021-09-09    2021-09-07      2d       3  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-09-09/NIFTY_14150_CE_09_SEP_21.csv
NIFTY   14500  CE   2021-09-09    2021-09-08      1d       2  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-09-09/NIFTY_14500_CE_09_SEP_21.csv
NIFTY   14650  PE   2021-09-09    2021-09-08      1d      16  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-09-09/NIFTY_14650_PE_09_SEP_21.csv
NIFTY   14750  PE   2021-09-09    2021-09-08      1d      10  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-09-09/NIFTY_14750_PE_09_SEP_21.csv
NIFTY   15000  CE   2021-09-09    2021-09-07      2d       1  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-09-09/NIFTY_15000_CE_09_SEP_21.csv
NIFTY   15300  CE   2021-09-09    2021-09-03      6d       1  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-09-09/NIFTY_15300_CE_09_SEP_21.csv
NIFTY   15550  CE   2021-09-09    2021-09-03      6d       2  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-09-09/NIFTY_15550_CE_09_SEP_21.csv
NIFTY   15650  CE   2021-09-09    2021-09-08      1d       4  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-09-09/NIFTY_15650_CE_09_SEP_21.csv
NIFTY   18050  PE   2021-09-09    2021-09-08      1d       9  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-09-09/NIFTY_18050_PE_09_SEP_21.csv
NIFTY   18400  PE   2021-09-09    2021-09-08      1d       3  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-09-09/NIFTY_18400_PE_09_SEP_21.csv
